responseId,LocationLatitude,LocationLongitude,2020_GISJOIN,2010_GISJOIN,2020G_FIPS,RUCC_2023,NotInUS
R_32PRDimAXWEaNr4,42.331,-83.3785,G26016305678005,G26016305678002,G26163,1,0
R_5B9gfjS3miJfSiR,30.3478,-81.6493,G12003100012001,G12003100012003,G12031,1,0
R_3HeGa97k14JGRHV,34.7131,-81.2189,G45002300203003,G45002300203003,G45023,1,0
R_11oZi9ElpAmeqGR,44.9834,-93.2622,G27005301261011,G27005301261002,G27053,1,0
R_7QoKiC0pZ8vCkN9,33.4125,-84.3012,G13015100705032,G13015100705011,G13151,1,0
R_5LehpG0zEpA5V8R,46.8213,-123.0356,G53006700127203,G53006700127203,G53067,2,0
R_5gMgEVYfMENhSIe,34.2047,-118.573,G06003701347203,G06003701347203,G06037,1,0
R_6lzahKx0eEMwkJ1,38.6749,-97.1072,G20004100845002,G20004100845002,G20041,6,0
R_5ZKuG4gWMVPM9BT,29.7335,-95.5564,G48020104323031,G48020104323004,G48201,1,0
R_7rwJnd1AXZyEsxf,32.6085,-96.8655,G48011300166172,G48011300166171,G48113,1,0
R_7QAtLMx7YG3zXdI,43.6036,-86.3548,G26012700103002,G26012700103002,G26127,8,0
R_3BXbpbGkaDOpKli,32.6587,-97.1617,G48043901115332,G48043901115332,G48439,1,0
R_77eqgBeAuRoC1hL,39.5333,-74.6144,G34000100104011,G34000100104011,G34001,2,0
R_6JE1CAiCNIadQA6,40.1286,-75.0584,G42009102002001,G42009102002001,G42091,1,0
R_6PNcAxDaFx6XcsU,29.3627,-98.4886,G48002901509001,G48002901509001,G48029,1,0
R_3bjpgJ94LcwV8EV,27.2621,-80.3835,G12011103821104,G12011103821101,G12111,2,0
R_5EcoVOSzcmqvHPj,41.7059,-81.1997,G39008502050022,G39008502050022,G39085,1,0
R_3Uhb4bbB0lBzQ6B,32.8099,-98.1138,G48036300005001,G48036300005001,G48363,6,0
R_1KGSexitfAkn49g,33.7474,-84.3747,G13012100032002,G13012100032001,G13121,1,0
R_7n6GVhzzf3ipS3U,27.7052,-82.3136,G12005700139142,G12005700139142,G12057,1,0
R_6gfRnI10MLM8YUx,38.8511,-104.7688,G08004100020003,G08004100020003,G08041,2,0
R_1IibhOIWtdQmr7P,33.5725,-82.8901,G13026500102002,G13026500102002,G13265,8,0
R_5Iw8y5uPmhFgBRD,42.4261,-83.2514,G26016305412002,G26016305412001,G26163,1,0
R_7DvGJ0ztXACLjJv,33.7474,-84.3747,G13012100032002,G13012100032001,G13121,1,0
R_6CBL68SxWuDjinV,33.792,-84.2049,G13008900219162,G13008900219094,G13089,1,0
R_1Jfut4O9Pw9V95v,42.3673,-83.1329,G26016305308001,G26016305308001,G26163,1,0
R_7kSCB6ENStvbGoh,35.2504,-96.666,G40013305833001,G40013305833001,G40133,7,0
R_7fiPydGElcIY44o,34.8627,-82.3186,G45004500028041,G45004500028041,G45045,2,0
R_31b2YpTqekpoOZf,29.7646,-95.3657,G48020109807001,G48020101000003,G48201,1,0
R_60cxvfEPNCK47Hv,28.2987,-82.6902,G12010100310142,G12010100310142,G12101,1,0
R_3QZ5tIN4OXEUYI9,32.6401,-97.5474,G48043901108082,G48043901108081,G48439,1,0
R_7qPBnar6BD4wEEi,44.4507,-89.5428,G55009709607011,G55009709607011,G55097,4,0
R_3fw8O2RpRMpeT23,41.804,-87.707,G17003106303002,G17003106303002,G17031,1,0
R_3foPw0EMB80CNOG,42.0906,-78.5021,G36000909611002,G36000909611002,G36009,4,0
R_1e505TUB1YMje5S,34.4592,-84.4789,G13022700505003,G13022700505002,G13227,1,0
R_5fTyd0RSbSYf1KC,29.7925,-95.3673,G48020102105003,G48020102105003,G48201,1,0
R_1mFAvGWsnSh5cK8,41.4367,-75.6556,G42006901009001,G42006901009001,G42069,2,0
R_6iRzJLngBxA7NjW,36.1671,-86.7861,G47003700195031,G47003700195003,G47037,1,0
R_7RehL5S9xf8phnM,46.7314,-117.1733,G53007500001002,G53007500001003,G53075,4,0
R_1n2xmgtW9r6Br2H,32.8008,-96.7884,G48011300016011,G48011300016002,G48113,1,0
R_6fUA3jVxXD6cJj9,34.9782,-101.9283,G48038100218032,G48038100218012,G48381,2,0
R_7I0u3HQrur4c68e,39.7301,-104.9078,G08003100043102,G08003100043042,G08031,1,0
R_7RUfKf0TNONR5eK,35.4557,-84.6026,G47010709703001,G47010709703001,G47107,4,0
R_6DCjdgEvwGNtuOL,33.5218,-82.0841,G13007300301062,G13007300301061,G13073,2,0
R_1mlSn1UeXjosUoV,32.8231,-96.9668,G48011300152021,G48011300152021,G48113,1,0
R_5relwPHyy87vW7B,38.4687,-107.88,G08008509666012,G08008509666012,G08085,5,0
R_6Hesy9TKxV9v7sj,39.5381,-119.8365,G32003100025001,G32003100025001,G32031,2,0
R_574q9BjDwRhzPZn,37.751,-97.822,G20015500018002,G20015500018002,G20155,4,0
R_6iFlxcw4V67ZfF1,40.7828,-73.9745,G36006100165001,G36006100165001,G36061,1,0
R_50PiLBLufdl377S,36.0331,-79.3805,G37000100211023,G37000100211023,G37001,3,0
R_7jdpH73Gho5qAsb,47.54,-122.3032,G53003300110021,G53003300110021,G53033,1,0
R_6QcsTj6nitgBgvo,33.9243,-117.6105,G06006500406094,G06006500406091,G06065,1,0
R_7jHearYL66n6e5R,41.7042,-71.4558,G44000300221004,G44000300221004,G44003,1,0
R_3jdid3EByk8T81X,40.5828,-73.9532,G36004700608003,G36004700608003,G36047,1,0
R_3C9EacqKBZdoHM6,44.8165,-85.5808,G26005505509003,G26005505509003,G26055,3,0
R_5yqUTTzWtjrSEkF,30.0402,-83.1422,G12006709602021,G12006709602001,G12067,9,0
R_1f92s9X58zHxvra,35.0562,-80.8194,G37011900058591,G37011900058413,G37119,1,0
R_7tlg6KgNiIB1MS2,40.873,-73.8233,G36000500462033,G36000500462011,G36005,1,0
R_6zHh9WA5zfEvXGa,29.675,-95.486,G48020104219001,G48020104219001,G48201,1,0
R_3s4kFJNtcLsGWhl,38.6961,-90.2544,G29051001074002,G29051001074002,G29510,1,0
R_72FnDokahvR4Umk,25.5972,-80.4048,G12008600202004,G12008600202003,G12086,1,0
R_1BxGmj8NrY5ArF2,28.3327,-80.6147,G12000900717002,G12000900682001,G12009,2,0
R_5ouywcwB23quup2,40.6357,-74.2527,G34003900347002,G34003900347002,G34039,1,0
R_3KoRZZHsXJwutKp,40.986,-75.2436,G42008903010022,G42008903010022,G42089,4,0
R_6tQRykCdcHYNiwx,42.3888,-83.1895,G26016305373001,G26016305373001,G26163,1,0
R_7zOY8XzUAzbFc7o,41.3148,-72.6994,G09000901903021,G09000901903022,G09009,#N/A,0
R_33bPjtl5oShtXfb,37.8107,-122.2479,G06000104038003,G06000104038003,G06001,1,0
R_3QXJBI0cbQ21Ypv,35.2086,-90.197,G05003500308052,G05003500308052,G05035,1,0
R_6VAjvFGg7mM8a2t,36.1886,-95.9842,G40014300114001,G40014300006001,G40143,1,0
R_6nnY0RgbCMZeEHn,40.1041,-80.6425,G54006900020001,G54006900020001,G54069,3,0
R_5kjELBpkzr88qNQ,40.5885,-75.4642,G42007700014012,G42007700014012,G42077,2,0
R_5BaFhRYywm3Zsfl,35.2522,-80.8263,G37011900052002,G37011900052002,G37119,1,0
R_1bwENHj1iaT6qS5,40.1588,-79.8122,G42012908059042,G42012908059023,G42129,1,0
R_1RgSwve8Thn1ghr,36.0558,-78.2612,G37006900603012,G37006900603013,G37069,1,0
R_6PR1KP8ok2ujrFv,37.1917,-82.6524,G21013309501001,G21013309501001,G21133,9,0
R_3tgu16tulpfUgXE,33.3661,-111.9345,G04001303199022,G04001303199022,G04013,1,0
R_5aqoZExWpSFUq7b,40.8231,-73.9513,G36006100225003,G36006100225003,G36061,1,0
R_6d1ho8qh85HiKw5,29.8991,-98.676,G48025909704041,G48025909704022,G48259,1,0
R_5gLA1Pn6N6LoQFV,40.9355,-73.7603,G36011900070003,G36011900070003,G36119,1,0
R_7lvmboKfD7rNpaF,41.923,-87.7531,G17003101911005,G17003101911005,G17031,1,0
R_1EgkSVZMVubT2MI,42.415,-71.0527,G25001703422013,G25001703422012,G25017,1,0
R_1PZzDYMkbijUrDH,41.098,-81.6422,G39015305334002,G39015305334002,G39153,2,0
R_5q8ZsEa3SnV1Usc,37.4725,-105.8796,G08000309602022,G08000309602005,G08003,7,0
R_14EwVFNE5eZM2Up,39.9792,-75.1279,G42010100160024,G42010100160005,G42101,1,0
R_1nVL5yvqgrCfQvE,41.1231,-81.5666,G39015305072011,G39015305072011,G39153,2,0
R_5upkNFzLr8OXoWu,33.7344,-84.0986,G13008900233182,G13008900233031,G13089,1,0
R_7kTVcOGkabyfxzH,43.0889,-86.1904,G26013900206003,G26013900206003,G26139,1,0
R_5F37qtV9XEvUd7D,44.4969,-92.8634,G27004900806002,G27004900806002,G27049,6,0
R_5czW7YeoIFWfk0F,33.6183,-80.2126,G45002709607012,G45002709607012,G45027,8,0
R_51uCHWiFQZeJSAh,34.8308,-82.3507,G45004500019004,G45004500019003,G45045,2,0
R_7MQbS6BzX9TO6S7,39.6993,-104.8814,G08003100070881,G08003100070881,G08031,1,0
R_3rjn9a0TeeXa3vC,32.5181,-94.3207,G48020300203011,G48020300203011,G48203,2,0
R_6LkfRbo97SHEAw4,40.4306,-74.402,G34002300066082,G34002300066082,G34023,1,0
R_1EiYjiAecQfwQpP,46.4151,-84.2854,G26003309701003,G26003309701003,G26033,7,0
R_6O6crxGklSv8xL4,39.884,-74.9721,G34000706035013,G34000706035013,G34007,1,0
R_6hX4YT0mOCGM8PD,40.8191,-76.8691,G42010900701003,G42010900701003,G42109,7,0
R_1VsdBE5SKAqj66Q,45.5375,-122.5989,G41005100029024,G41005100029024,G41051,1,0
R_6R8hu7ug7xqwXOV,34.0034,-84.4605,G13006700303314,G13006700303311,G13067,1,0
R_6HnHwJ2qr5My3GV,28.3318,-82.2446,G12010100322003,G12010100322003,G12101,1,0
R_52JbB7nepgvYoqu,40.3469,-79.8689,G42000305521002,G42000305521002,G42003,1,0
R_6kZEJH1sHqaRmFa,39.3017,-120.9717,G06005700008012,G06005700008012,G06057,4,0
R_7H6Nz0U2fTQi18q,40.9101,-74.1415,G34003101826004,G34003101826004,G34031,1,0
R_1uUjtuYlFRKn2WW,30.0035,-90.0607,G22007100033082,G22007100033081,G22071,1,0
R_3PbPA9MBhFAXLO1,35.32,-82.5028,G37008909318021,G37008909318023,G37089,2,0
R_3CBln5w2swyBUTq,40.7123,-74.0068,G36006100031002,G36006100031001,G36061,1,0
R_52zh26B2KqxZy41,38.4207,-121.3623,G06006700093072,G06006700093072,G06067,1,0
R_60Gl9MiaGzFTVM5,39.8295,-105.0632,G08005900102093,G08005900102093,G08059,1,0
R_3k0KftNX6bBuXEY,29.8331,-95.7498,G48020105422022,G48020105422001,G48201,1,0
R_3Pjr04nbpe1GOUj,38.8898,-104.7433,G08004100055021,G08004100055021,G08041,2,0
R_1fCC2GniZg9lHUp,33.7667,-84.3363,G13008900203002,G13008900203002,G13089,1,0
R_5BYjA6WxFT682ll,35.7292,-84.3436,G47010500605031,G47010500605011,G47105,2,0
R_7eP3rqnrSPI08Eb,39.9233,-75.2313,G42010100067002,G42010100067004,G42101,1,0
R_7FfXcpfmhTTFKK1,41.2884,-95.9972,G31005500057005,G31005500057005,G31055,2,0
R_5EhOasavTK6rT45,32.9728,-117.0379,G06007300170414,G06007300170414,G06073,1,0
R_1zMjoyCkUvcA76N,35.6206,-77.3944,G37014700006051,G37014700006011,G37147,3,0
R_7IQWlhs0hJpWLee,40.6269,-122.354,G06008900108072,G06008900108072,G06089,3,0
R_6k7lkybWuo5F1mW,42.4652,-83.3713,G26012501650003,G26012501650003,G26125,1,0
R_5qF0m14tnazbgWn,40.6797,-80.2119,G42000706018013,G42000706018006,G42007,1,0
R_3NWkvZLLYUtA1jQ,32.2508,-80.8718,G45001300021073,G45001300021073,G45013,3,0
R_6zIKfZEsLmV47VQ,40.0345,-75.1193,G42010100273001,G42010100273002,G42101,1,0
R_6hFLKZIlJBYe039,44.971,-93.0498,G27012300316001,G27012300316001,G27123,1,0
R_7axXL4wgH7HUDxn,34.8504,-92.4089,G05011900043063,G05011900043062,G05119,2,0
R_1n6ZGEYj77x2V2N,45.3168,-95.5751,G27015109603002,G27015109603002,G27151,9,0
R_3L2GAvXil7BRN2V,44.271,-88.3339,G55008700117003,G55008700117003,G55087,3,0
R_7BfYVlHYmjLavXx,32.972,-96.7914,G48011300136192,G48011300136192,G48113,1,0
R_1qfcni3co1s5ds9,39.9817,-75.4072,G42004504099022,G42004504099022,G42045,1,0
R_7RQ8fEFIveqEDNM,33.792,-84.2049,G13008900219162,G13008900219094,G13089,1,0
R_7FQeXPkqkh1PmVg,39.7536,-86.1935,G18009703581001,G18009703581003,G18097,1,0
R_15BZRlFoz32Y0sp,36.224,-83.3179,G47006301005001,G47006301005001,G47063,3,0
R_3VdoXadMO0J4zYZ,30.3478,-81.6493,G12003100012001,G12003100012003,G12031,1,0
R_7Qovf3cxTg4Nqi4,39.9422,-104.7854,G08000100085523,G08000100085231,G08001,1,0
R_1HRJY7wkEuqZlOp,30.0843,-81.8629,G12001900302042,G12001900302012,G12019,1,0
R_1cAkPbTWF2qui6l,45.4383,-122.6147,G41000500215001,G41000500215001,G41005,1,0
R_5Cl9jpu2mvv3xuB,42.4617,-75.0534,G36007705909001,G36007705909001,G36077,7,0
R_1DDbZFqVjv2SV5V,33.078,-97.0673,G48012100217191,G48012100217192,G48121,1,0
R_6fdSDBd3YtRMlsJ,41.591,-88.0484,G17019708806022,G17019708806022,G17197,1,0
R_6era7UvsmexVpkN,42.0441,-91.6006,G19011300003003,G19011300003002,G19113,2,0
R_3Nb6wQElmpv0Xc3,37.1814,-94.5594,G29009700113022,G29009700113002,G29097,3,0
R_7EADNc4AP8DjBPg,46.9498,-123.0212,G53006700118102,G53006700118102,G53067,2,0
R_1OwejKKtPHv5AdM,31.7686,-106.4279,G48014100031001,G48014100031001,G48141,2,0
R_32PAx9Cq2oxToaj,39.2124,-76.8776,G24002706056023,G24002706056021,G24027,1,0
R_12rlemNNCxqTysr,40.8729,-80.2559,G42007300115001,G42007300115001,G42073,1,0
R_10T2DhPcVLZSxzN,32.3974,-93.8052,G22001700241084,G22001700241082,G22017,2,0
R_1gCoMkv0a38LmNf,39.6343,-77.7337,G24004300009003,G24004300009003,G24043,2,0
R_5ctNPyuxM1ZWiyK,40.6643,-73.9763,G36004700177001,G36004700177001,G36047,1,0
R_5teZGqZIL81fuED,39.642,-104.8958,G08003100068164,G08003100068094,G08031,1,0
R_1D6s4j7YqIBOcgW,43.9375,-70.9044,G23001709668002,G23001709668002,G23017,6,0
R_7WLQA1du8K6G10J,44.7862,-106.9608,G56003300002003,G56003300002003,G56033,7,0
R_7GInDa5pQEuTG0N,33.8475,-101.8635,G48018909509003,G48018909509003,G48189,4,0
R_5w2WRWatN8zlYyd,33.1033,-96.0945,G48023109612003,G48023109612004,G48231,1,0
R_1Nfzmdegk432Snx,34.2106,-118.8716,G06011100066001,G06011100066001,G06111,2,0
R_6oyAgptomWFWkHe,32.6577,-114.4014,G04002700111252,G04002700111153,G04027,3,0
R_6J322tWacDdzZKG,46.7045,-92.095,G55003100208003,G55003100208003,G55031,2,0
R_3xlPdFzj25sABRn,38.7518,-90.3038,G29018902126003,G29018902126003,G29189,1,0
R_6fiLyhoc8hNYvop,38.7048,-90.4617,G29018902151451,G29018902151421,G29189,1,0
R_3fJiu5ygwrPNl8Y,37.8298,-96.2864,G20007309657001,G20007309657003,G20073,8,0
R_71GP5PzojQ51vVf,35.2296,-80.843,G37011900001041,G37011900001003,G37119,1,0
R_3UiVFa1X0m1Esz7,45.5375,-122.5989,G41005100029024,G41005100029024,G41051,1,0
R_1rfhPhaOphc12LP,40.0031,-74.2263,G34002907220033,G34002907220021,G34029,1,0
R_7Io8Mdyy3WyHlSo,44.9548,-93.1551,G27012300334002,G27012300334001,G27123,1,0
R_6EnvUdID5jZx7m6,30.3415,-81.7358,G12003100118001,G12003100118001,G12031,1,0
R_7r1mo8XO7wNVQMu,32.3297,-80.8438,G45001300022021,G45001300022021,G45013,3,0
R_3SQTdfUekK8zA5j,33.7196,-78.9754,G45005100602033,G45005100602032,G45051,2,0
R_3JgRyyeWZfzHx1V,33.3661,-111.9345,G04001303199022,G04001303199022,G04013,1,0
R_6MlkG9oAdOl2Es7,39.946,-74.1581,G34002907236002,G34002907236002,G34029,1,0
R_1PdFZb1zHFsSgUH,41.923,-87.7531,G17003101911005,G17003101911005,G17031,1,0
R_5DbfwqJOyqpBdQy,28.6665,-81.365,G12011700219024,G12011700219024,G12117,1,0
R_6hjnoL0GNo1kzSN,40.0345,-75.1193,G42010100273001,G42010100273002,G42101,1,0
R_3OpjJYU5BWaYrV3,30.4509,-91.1563,G22003300016001,G22003300016001,G22033,2,0
R_74pg0w0TC7NHhD8,28.8064,-81.8869,G12006900306023,G12006900306023,G12069,1,0
R_3f43uZlEgv4lHhc,38.6905,-85.8028,G18014309670003,G18014309670003,G18143,6,0
R_6c5blVh5ogj674I,40.8088,-73.9195,G36000500039005,G36000500039005,G36005,1,0
R_3JOCWbqdylVLs2G,37.6998,-97.4221,G20017300093013,G20017300093013,G20173,2,0
R_3KPcMFCH6FAAd1Z,43.1943,-112.3615,G16001109505021,G16001109505002,G16011,6,0
R_7LXDnMyzrGGh00Q,37.0494,-94.5069,G29014500205023,G29014500205023,G29145,3,0
R_5il5LCrJPJWmtUa,39.6873,-83.9384,G39005702402002,G39005702402002,G39057,2,0
R_3Vwjw3iK7is4Ymt,40.5581,-111.9222,G49003501130124,G49003501130122,G49035,1,0
R_1mUHsdeNwIDzqaf,38.7669,-93.7291,G29010109606003,G29010109606003,G29101,4,0
R_7FJt1u7e0ulywFI,38.4555,-77.4326,G51017900102101,G51017900102101,G51179,1,0
R_1PvsDE5dgS6FfOZ,35.0562,-80.8194,G37011900058591,G37011900058413,G37119,1,0
R_3WSe3dCDmmiZNAL,33.5637,-84.2112,G13015100701252,G13015100701062,G13151,1,0
R_5EtG6fsUxOOkHbQ,38.0936,-84.5009,G21006700038032,G21006700038031,G21067,2,0
R_1chL1PXFj84f7Us,30.3524,-81.5867,G12003100149013,G12003100149013,G12031,1,0
R_191fsSn81yAtHWr,37.3197,-76.7625,G51009500803053,G51009500803012,G51095,1,0
R_1k69B5keyc9eIxa,42.7348,-84.6245,G26004500201021,G26004500201022,G26045,2,0
R_3HnUqvqYilql1ob,43.0382,-87.91,G55007901874002,G55007901874001,G55079,1,0
R_6VNJmPzWscZOAR5,41.7697,-87.6985,G17003106609003,G17003106609003,G17031,1,0
R_10oOykGnWHaYwCv,37.4725,-105.8796,G08000309602022,G08000309602005,G08003,7,0
R_7zYoDmAyaep72xl,34.8939,-81.834,G45008300239011,G45008300239001,G45083,2,0
R_1OpB5f8BFvyeJJ9,40.0356,-75.1763,G42010100241001,G42010100241001,G42101,1,0
R_5iX3jhpNOkDfEIF,33.1876,-96.1268,G48023109604001,G48023109604002,G48231,1,0
R_3EFXpUjQxt7gC4r,39.9275,-82.0032,G39011909121001,G39011909121001,G39119,4,0
R_180UlIZWhmZyEUh,28.3102,-81.6676,G12010500124151,G12010500124031,G12105,2,0
R_5WAwxaoUxEYmXmv,37.7965,-82.2876,G54005909572002,G54005909572002,G54059,8,0
R_3DUBocPrQE0XRnl,30.1172,-81.4119,G12010900207082,G12010900207081,G12109,1,0
R_1sUUEz5TfXDuojD,42.0509,-71.7543,G25002707521021,G25002707521003,G25027,2,0
R_1hMDMWTsvw2q5vh,35.5991,-81.0305,G37003500115012,G37003500115012,G37035,2,0
R_1IYMRHQjLgf6NZ4,42.0469,-88.1051,G17003108047161,G17003108047161,G17031,1,0
R_5PZVMQpBTrtoDgy,38.9187,-75.4291,G10000100425003,G10000100425002,G10001,3,0
R_5hyYimcnyKdCw7W,32.7449,-117.165,G06007300003013,G06007300003005,G06073,1,0
R_1QrKz3ieJORlXZD,29.5239,-90.3346,G22005700211021,G22005700211002,G22057,3,0
R_1f6KeDqslZDiGy1,47.3864,-122.1874,G53003300295041,G53003300295041,G53033,1,0
R_1ebHVIaTHq0pjcl,41.2045,-73.1988,G09000100729003,G09000100729003,G09001,#N/A,0
R_3Nz7HE2d0GTelNR,33.5157,-117.7109,G06005900423172,G06005900423172,G06059,1,0
R_3Nh7Kz5yK7iIeKB,40.0364,-75.2219,G42010100215002,G42010100215003,G42101,1,0
R_5kAjlQJTmpWk89K,28.4139,-81.5247,G12009500171083,G12009500171081,G12095,1,0
R_6ePEKRDNX0CfigN,35.3451,-81.095,G37007100335021,G37007100335004,G37071,1,0
R_7OZ869FggiBdYUI,38.5904,-90.3467,G29018902192002,G29018902192002,G29189,1,0
R_7Ed21h2wbJ1i2wd,47.285,-122.5036,G53005300604003,G53005300604005,G53053,1,0
R_3QslYDJqeiGx0VX,36.213,-86.3011,G47018900306001,G47018900306001,G47189,1,0
R_1qqzOxoKWYFtCy1,45.5496,-122.5044,G41005100095013,G41005100095011,G41051,1,0
R_51br9YNoW555Bje,21.3454,-158.0842,G15000300086322,G15000300086222,G15003,1,0
R_3zb5VDPdqEGWSsh,40.2062,-75.53,G42009102086044,G42009102086043,G42091,1,0
R_5LHGeVK8OZ2d6bD,42.4945,-71.0715,G25001703352004,G25001703352004,G25017,1,0
R_6lizBFM7BI8azZm,42.5243,-92.4479,G19001300023011,G19001300023011,G19013,3,0
R_5iDsy4g8iobUGwO,40.8885,-78.2227,G42003303309003,G42003303309003,G42033,4,0
R_5rOutkOoYw9CA5K,27.4672,-81.4618,G12005509613042,G12005509613023,G12055,3,0
R_3sSAjjZCaI6IMMx,40.782,-73.9953,G36006100155021,G36006100155001,G36061,1,0
R_6NDhjSofogaZqFW,38.0152,-84.4894,G21006700023041,G21006700023041,G21067,2,0
R_3udEvSQox8gvBjb,41.5398,-83.5894,G39017300204022,G39017300204022,G39173,2,0
R_5zjX5GM0dZ33aWK,38.2479,-77.4636,G51017700202031,G51017700202031,G51177,1,0
R_6FjOsLhJSBJsSGJ,38.969,-74.9167,G34000900217012,G34000900217012,G34009,2,0
R_5qwVWZKAREQws7C,33.1909,-96.6198,G48008500308021,G48008500308021,G48085,1,0
R_3kNXl6G0AzV0H58,37.0453,-76.3404,G51065000108002,G51065000108002,G51650,1,0
R_37CqOarlPimIZyZ,29.2866,-81.0869,G12012700808072,G12012700808072,G12127,2,0
R_5CO9Nfnnpvsbxbb,34.9689,-82.148,G45008300230042,G45008300230014,G45083,2,0
R_6nZJPgy1cIQAi3h,38.8597,-77.198,G51005904506013,G51005904506013,G51059,1,0
R_5jvtTAbFTXx08mt,39.9486,-75.2339,G42010100081011,G42010100081011,G42101,1,0
R_7QDl074LQYM8gIo,38.8599,-90.0889,G17011904012001,G17011904012001,G17119,1,0
R_1mmJhZNgGEAQm8l,41.155,-96.0325,G31015300106174,G31015300106174,G31153,2,0
R_7bSwm50taAqSOWZ,39.2224,-84.6512,G39006100206013,G39006100206013,G39061,1,0
R_1F9nDR3LdkkQAW5,31.0065,-97.8406,G48002700233013,G48002700233002,G48027,2,0
R_7Xyjj2Lv5REmVb3,45.0435,-93.4827,G27005300266161,G27005300266132,G27053,1,0
R_1EX66DEPkPXIuIn,42.4622,-83.3994,G26012501652003,G26012501652003,G26125,1,0
R_5seLnANjKkWiMpz,32.3322,-96.6206,G48013900616002,G48013900616004,G48139,1,0
R_12QVVrJnd7dpBQD,41.4425,-82.7011,G39004300412003,G39004300412003,G39043,3,0
R_6IbjJKAc9f3OkgZ,39.7479,-79.0864,G42011100217003,G42011100217003,G42111,6,0
R_1RfUGHOGtiUfy81,40.5153,-112.0316,G49003501131141,G49003501131071,G49035,1,0
R_68w0f7S0vs5vdQt,33.6563,-112.1706,G04001306160001,G04001306160001,G04013,1,0
R_5ok91kM7XIREdLw,28.8039,-96.9953,G48046900002012,G48046900002012,G48469,3,0
R_5TS05vO7tiadnH3,35.0044,-82.431,G45004500039051,G45004500039041,G45045,2,0
R_6TEys6WAnpDoZhv,41.0385,-81.5638,G39015305057002,G39015305057002,G39153,2,0
R_1eFNUlrkNrygjTl,42.109,-71.8639,G25002707532002,G25002707532003,G25027,2,0
R_34c0OT8v5KxxFbH,29.9813,-90.1663,G22005100300002,G22005100229001,G22051,1,0
R_50cfExtiqFHCaLn,39.7764,-86.1077,G18009703549002,G18009703549002,G18097,1,0
R_306LxVuyNQKK6Eq,32.8231,-96.9668,G48011300152021,G48011300152021,G48113,1,0
R_6e4MXTcrlQZAxM6,42.5334,-70.9653,G25000902103022,G25000902103003,G25009,1,0
R_3re86AiiXhmbTtc,33.5256,-81.9369,G45000300206032,G45000300206024,G45003,2,0
R_1wsFBxo8fF5yuUX,35.7116,-94.9171,G40002109782021,G40002109782021,G40021,6,0
R_3iKAdP3l8UXe79W,41.4253,-87.3565,G18008900430032,G18008900430021,G18089,1,0
R_5YTkGiULQbjiZUZ,26.1374,-80.1684,G12001100409013,G12001100409012,G12011,1,0
R_7rRX0y8UlZ1qr0R,40.8205,-73.9183,G36000500067004,G36000500067004,G36005,1,0
R_7fBM2HfTMoOClmQ,39.6738,-104.9324,G08003100053001,G08003100053001,G08031,1,0
R_6novHNnwyPNbfdP,41.5382,-72.8008,G09000901701001,G09000901701001,G09009,#N/A,0
R_12eXDSEJlPxYOUO,33.1669,-87.5064,G01012500123043,G01012500123041,G01125,2,0
R_5U3mkmT4oYkxJNY,41.6349,-87.4627,G18008900303002,G18008900303002,G18089,1,0
R_3lGEUlSzrSkfXD9,35.5243,-96.9975,G40008109614021,G40008109614002,G40081,1,0
R_5roPn0Nky3Lq2tP,40.3371,-79.9901,G42000304801012,G42000304801012,G42003,1,0
R_1LLkmKx0uBkxGDX,40.6877,-73.9267,G36004700385002,G36004700385002,G36047,1,0
R_58qS0JEg4vqXHsB,39.2151,-76.754,G24002706011041,G24002706011042,G24027,1,0
R_5ci2wYsqeaXmBYp,41.776,-72.5283,G09000305144005,G09000305144005,G09003,#N/A,0
R_3J90sMBk2qPwF52,43.1493,-76.2221,G36006700111015,G36006700111015,G36067,2,0
R_7lyUeWtbTBYOaeG,41.2925,-82.219,G39009300602001,G39009300602001,G39093,1,0
R_131aVqrTGijaRFQ,32.4301,-80.6694,G45001300006002,G45001300006002,G45013,3,0
R_7sb0mWGTNnvpIP8,29.7373,-95.3972,G48020104107052,G48020104107022,G48201,1,0
R_7E5Lo9qQ3v5x6yi,34.7131,-81.2189,G45002300203003,G45002300203003,G45023,1,0
R_6afMO1jU7dvESvG,35.2296,-80.843,G37011900001041,G37011900001003,G37119,1,0
R_51YqiHc1dn0pFve,35.4971,-97.733,G40001703011001,G40001703011001,G40017,1,0
R_13S1CYgmxvB7IKR,25.6589,-80.3553,G12008600084152,G12008600084152,G12086,1,0
R_5dJTsbcGzTJsvjA,38.3085,-85.816,G18004300709022,G18004300709022,G18043,1,0
R_5rnqkQJoPuVIZ1v,32.2448,-111.0214,G04001900044132,G04001900044132,G04019,1,0
R_5zCiAw6KsHIcwkt,42.4652,-83.3713,G26012501650003,G26012501650003,G26125,1,0
R_5JlPITkpLZjxOAV,40.3226,-76.4042,G42007500034002,G42007500034002,G42075,3,0
R_5QWp8esJyCE8omE,37.4185,-76.9077,G51012707003011,G51012707003004,G51127,1,0
R_6euWnrwfB0TiSBj,38.731,-90.1097,G17011904008011,G17011904008011,G17119,1,0
R_7aLXsB27hiuMhJN,27.8803,-82.7537,G12010300250112,G12010300250112,G12103,1,0
R_6xl91sTgZgDDuLL,40.3368,-75.8744,G42001100121041,G42001100121041,G42011,2,0
R_3PuoazRyvkvvLqZ,42.2324,-83.7017,G26016104056002,G26016104056002,G26161,2,0
